Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,target_binary,approval_ratio,GDP_log,segment,pc1,pc2
1,1,1,9670,1,1,136.0,1,2,38,143,163,129.7,1,0,0,1,1,0,19,0,0,6,10,4,12.5,0,0,6,12,1,10.0,3,16.2,0.3,-0.92,Enrolled,1,0.6666666666666666,1.1442231183914489,0,-0.14706634498760576,0.34474958912368614
1,18,1,9147,1,1,119.0,1,37,37,7,7,112.0,1,0,0,0,1,0,20,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0,0.0,-0.06187433988886649,1,-1.929230094562471,-0.5674589760763237
1,39,1,9670,1,1,120.0,1,38,37,7,7,140.0,0,0,0,1,1,0,24,0,0,6,15,4,10.5,0,0,6,16,4,12.5,0,15.5,2.8,-4.06,Dropout,0,0.6666666666666666,-13.815510557824496,0,0.18566218413859595,1.0391798890157566
1,44,1,9003,1,39,150.0,1,38,38,9,8,150.0,1,0,0,1,1,0,20,0,0,6,8,5,12.857142857142858,0,0,6,11,6,12.3,0,16.2,0.3,-0.92,Graduate,1,0.8333333333333334,1.1442231183914489,0,0.8112964758894555,1.6431008576845252
1,1,3,9670,1,1,121.0,1,3,19,2,8,122.4,1,0,0,1,1,0,19,0,0,5,7,3,11.666666666666666,0,0,5,5,4,12.0,0,9.4,-0.8,-3.12,Enrolled,1,0.6,-0.06187433988886649,0,-0.5039224059711009,-0.11930617597914339
1,51,1,9119,1,1,140.0,1,1,19,4,4,150.0,0,0,0,1,1,0,23,0,0,5,7,2,13.0,0,0,5,11,1,10.0,0,8.9,1.4,3.51,Dropout,0,0.4,2.024193199549745,1,0.02454457532569063,1.8258371932422135
1,17,2,9254,1,1,135.0,1,19,19,4,3,135.0,1,0,0,1,1,0,20,0,0,6,8,6,11.833333333333334,0,0,6,9,5,10.4,0,7.6,2.6,0.32,Enrolled,1,1.0,1.477048952698831,0,0.6293372503437096,0.5615113897220565
1,43,4,8014,0,1,116.0,1,34,34,0,0,116.2,0,0,0,1,1,0,21,0,9,11,11,11,12.454545454545457,0,3,11,17,8,12.75,0,9.4,-0.8,-3.12,Graduate,1,1.0,-0.06187433988886649,2,2.375489231552076,-2.38867662449008
1,17,2,9119,1,1,120.0,1,10,12,9,9,120.4,1,0,0,1,1,0,20,0,0,5,6,3,11.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,0,0.6,1.7578580899661518,0,-0.5685298873548293,-0.25414701090964237
2,17,5,9119,1,1,126.0,1,37,38,4,4,122.9,1,0,0,1,1,0,21,0,0,5,10,4,13.2,0,0,5,7,4,14.25,2,7.6,2.6,0.32,Enrolled,1,0.8,1.477048952698831,0,-0.12465427382650794,-0.1699358144269903
1,1,1,9773,1,1,170.0,1,1,19,9,7,153.5,0,0,0,1,1,1,18,0,0,6,6,6,15.5,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,Graduate,1,1.0,1.8050048604517461,0,1.2269564531431973,1.8087891128291718
1,1,3,9254,1,1,123.0,1,1,1,4,3,123.4,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,0,6,6,6,13.666666666666666,0,11.1,0.6,2.02,Graduate,1,1.0,1.8050048604517461,0,0.2546138583180848,-0.22056545287483714
1,17,1,9147,1,1,120.0,1,3,38,3,7,124.2,1,0,0,1,1,0,18,0,0,5,13,5,12.0,0,0,5,9,4,11.4,0,13.9,-0.3,0.79,Enrolled,1,1.0,1.5789789111349375,0,0.2804568508715761,-0.16662911890263776
1,44,1,9003,1,39,130.0,1,3,3,7,1,130.0,1,0,0,1,1,0,20,0,0,6,12,4,11.6,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,Enrolled,1,0.6666666666666666,-13.815510557824496,0,-0.13737522278004616,0.36497571436326176
1,17,1,9773,1,1,130.0,1,19,38,4,9,126.2,0,0,0,1,1,1,18,0,0,6,7,6,11.333333333333334,0,0,6,8,6,12.285714285714286,0,16.2,0.3,-0.92,Graduate,1,1.0,1.1442231183914489,0,0.3450643322553046,-0.03178828397213878
1,17,1,9773,1,1,117.0,1,37,37,0,4,120.5,1,0,0,1,1,0,19,0,0,6,12,0,0.0,1,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0,0.0,-0.06187433988886649,1,-1.654648298681625,0.005614572378296992
1,17,1,9119,1,1,131.0,1,1,3,9,10,123.7,1,0,0,1,1,0,20,0,0,5,7,4,12.0,0,0,5,8,2,12.5,0,10.8,1.4,1.74,Enrolled,1,0.8,1.7578580899661518,0,-0.09881128127301665,-0.11599948045479089
1,17,1,9130,1,1,130.0,1,19,38,4,7,122.5,0,0,0,1,1,0,19,0,0,5,11,4,12.0,1,0,5,9,5,12.6,0,9.4,-0.8,-3.12,Graduate,1,0.8,-0.06187433988886649,0,-0.1375757701032538,-0.1969039814130905
1,39,1,9991,0,1,133.0,1,37,37,9,5,139.2,1,0,1,1,1,0,33,0,0,5,11,2,12.5,0,0,5,9,2,11.5,1,12.7,3.7,-1.7,Dropout,0,0.4,0.8586620427662424,1,-0.32433582414644324,1.0976966846175185
1,51,1,171,1,1,128.0,1,2,1,3,3,131.2,1,0,0,1,1,0,21,0,6,12,12,12,13.666666666666666,0,4,11,16,11,13.0,0,8.9,1.4,3.51,Graduate,1,1.0,2.024193199549745,2,2.0755579065249012,-0.8164756405561902
2,39,1,9003,1,1,133.1,1,1,19,4,4,120.0,0,0,1,0,1,0,25,0,0,6,17,2,14.5,2,0,6,13,0,0.0,1,15.5,2.8,-4.06,Dropout,0,0.3333333333333333,-13.815510557824496,1,-1.0656063993631228,-0.1686620483217804
1,1,1,9085,1,1,123.0,1,1,1,4,9,116.7,1,0,0,1,1,1,20,0,0,6,10,4,13.2,0,0,6,8,0,0.0,0,12.4,0.5,1.79,Dropout,0,0.6666666666666666,1.7664418321839215,0,-0.5670149739818402,-0.5317158379245561
1,53,1,9085,1,42,150.0,1,1,1,9,4,150.0,1,0,0,1,1,1,22,0,1,7,11,5,12.166666666666666,0,4,8,14,5,14.8,0,8.9,1.4,3.51,Dropout,0,0.7142857142857143,2.024193199549745,0,0.8566516556681558,1.506338240354518
4,39,1,9773,1,19,133.1,1,37,37,9,1,117.5,0,0,0,1,0,0,39,0,0,6,10,4,11.25,0,0,6,6,6,11.333333333333334,0,10.8,1.4,1.74,Graduate,1,0.6666666666666666,1.7578580899661518,0,-0.5411719814283489,-0.4777795039523567
1,1,2,9670,1,1,140.0,1,3,1,2,6,137.6,1,0,0,1,1,1,21,0,0,6,8,6,15.166666666666666,0,0,6,7,6,14.428571428571429,0,8.9,1.4,3.51,Graduate,1,1.0,2.024193199549745,0,0.7133269761425562,0.7368044751317048
1,17,1,9254,1,1,126.0,1,1,1,9,9,124.3,0,0,0,1,0,1,19,0,0,6,8,6,11.166666666666666,0,0,6,7,4,13.4,0,16.2,0.3,-0.92,Graduate,1,1.0,1.1442231183914489,0,0.2836872249407624,-0.15988707715611317
1,39,1,9500,1,19,133.1,1,37,37,9,7,116.0,0,0,0,1,0,1,26,0,0,7,8,6,10.983333333333334,0,0,7,8,6,10.983333333333334,0,7.6,2.6,0.32,Graduate,1,0.8571428571428571,1.477048952698831,0,-0.2438025812293255,-0.6592337941316325
1,18,2,9238,1,1,121.0,1,19,1,4,3,121.4,1,0,0,1,0,1,19,0,0,6,8,4,10.75,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,Graduate,1,0.6666666666666666,-13.815510557824496,0,-0.4151873927300782,-0.2148398758378834
1,53,1,9085,1,42,140.0,1,1,3,4,2,142.8,1,0,0,0,0,1,20,0,7,12,15,11,13.384615384615383,0,4,9,13,7,14.285714285714286,0,8.9,1.4,3.51,Graduate,1,0.9166666666666666,2.024193199549745,2,2.5604786679361307,-0.1862221022858142
1,17,1,9670,1,1,133.1,1,1,37,4,9,103.4,1,0,0,1,0,1,25,0,0,6,8,6,11.285714285714286,0,0,6,10,5,12.2,0,15.5,2.8,-4.06,Enrolled,1,1.0,-13.815510557824496,0,-0.39146095551919957,-1.5689738021798267
1,43,1,8014,0,1,131.0,1,19,37,8,5,125.0,0,0,0,1,1,0,24,0,0,6,13,0,0.0,3,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,0,0.0,1.1442231183914489,1,-1.5092814655682363,0.30900645097191964
1,17,6,9119,1,1,124.0,1,19,19,4,0,126.1,1,0,0,1,1,0,20,0,0,5,7,4,13.0,0,0,5,9,5,14.833333333333334,3,7.6,2.6,0.32,Graduate,1,0.8,1.477048952698831,0,-0.02128230361254282,0.045809521461807286
2,39,1,9003,1,1,120.0,1,37,37,9,9,153.5,0,0,0,1,1,0,29,0,0,6,9,6,16.11111111111111,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,Graduate,1,1.0,1.5789789111349375,0,1.2269564531431973,1.8087891128291718
1,1,1,9773,1,1,133.1,1,1,3,9,9,116.0,0,0,0,1,1,0,20,0,0,6,8,6,11.5,0,0,6,8,6,11.0,0,16.2,0.3,-0.92,Graduate,1,1.0,1.1442231183914489,0,0.015566177198289375,-0.7194765421176836
1,44,1,9130,1,39,110.0,1,3,4,2,2,110.0,1,0,0,1,1,0,20,0,0,6,15,4,10.75,0,0,6,12,2,10.5,0,13.9,-0.3,0.79,Dropout,0,0.6666666666666666,1.5789789111349375,0,-0.7834500366173305,-0.983432634941728
1,39,1,9670,1,19,133.1,1,19,1,5,8,103.4,1,0,0,1,1,1,24,0,0,6,10,4,11.6,0,0,6,8,5,13.0,0,11.1,0.6,2.02,Graduate,1,0.6666666666666666,1.8050048604517461,0,-0.9966547251836342,-1.4284073902123742
1,39,1,9500,1,19,133.1,1,1,3,2,2,103.4,0,0,1,1,1,0,24,0,0,7,21,0,0.0,3,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0,0.0,1.1442231183914489,1,-2.2070422645125034,-1.1472745662774688
1,7,1,9119,1,40,140.0,1,3,1,2,5,140.0,0,0,0,1,1,0,23,0,0,5,5,5,13.8,0,0,5,7,5,14.142857142857142,0,11.1,0.6,2.02,Graduate,1,1.0,1.8050048604517461,0,0.7908559538030305,0.8986134770483039
1,43,1,9556,1,1,130.0,1,1,37,5,5,128.0,1,0,0,1,1,0,20,0,0,7,8,7,13.585714285714284,0,0,8,8,8,14.6875,0,15.5,2.8,-4.06,Graduate,1,1.0,-13.815510557824496,0,0.40321106550066005,0.0895684674653101
1,17,2,9670,1,1,110.0,1,1,1,4,10,115.3,1,0,0,1,1,0,19,0,0,6,8,6,13.857142857142858,0,0,6,8,5,13.0,0,15.5,2.8,-4.06,Graduate,1,1.0,-13.815510557824496,0,-0.00704644128601564,-0.7666708343433585
4,39,1,9003,1,1,140.0,1,37,37,9,8,150.0,0,0,0,1,1,0,28,0,0,6,12,5,12.0,0,0,6,10,6,12.333333333333334,0,11.1,0.6,2.02,Enrolled,1,0.8333333333333334,1.8050048604517461,0,0.8112964758894555,1.6431008576845252
1,44,1,9003,1,39,160.0,1,1,38,4,4,153.5,1,0,0,1,1,1,20,0,0,6,9,6,13.444444444444445,0,0,6,9,5,12.6,0,13.9,-0.3,0.79,Graduate,1,1.0,1.5789789111349375,0,1.2269564531431973,1.8087891128291718
1,1,1,9070,1,1,138.0,1,38,37,3,3,133.1,0,0,0,1,1,0,18,0,0,6,6,6,14.0,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate,1,1.0,2.024193199549745,0,0.5679601430291673,0.433412596538082
1,1,1,9670,1,1,126.0,1,1,1,90,90,119.0,1,0,1,1,1,0,20,0,0,6,10,1,12.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0,0.16666666666666666,1.7578580899661518,1,-1.4005070248872045,-0.16579925980330357
2,39,1,9991,0,1,120.0,1,37,19,5,3,153.5,1,0,0,1,1,0,33,0,0,5,5,5,14.2,0,0,5,6,5,13.833333333333334,0,10.8,1.4,1.74,Graduate,1,1.0,1.7578580899661518,0,1.2269564531431973,1.8087891128291718
2,39,1,9500,1,1,130.0,1,37,37,191,183,153.5,0,0,0,1,0,0,35,0,0,7,11,5,13.34,0,0,7,9,5,10.84,0,12.4,0.5,1.79,Enrolled,1,0.7142857142857143,1.7664418321839215,0,0.7082189362879678,1.929274608801274
1,39,1,9500,1,40,130.0,1,37,37,9,7,130.0,0,0,0,1,0,0,27,0,3,8,12,7,12.457142857142856,0,3,8,12,7,12.457142857142856,0,12.7,3.7,-1.7,Enrolled,1,0.875,0.8586620427662424,0,1.0253583186653636,-0.2837730150715451
1,17,5,9773,1,1,122.0,1,38,38,7,7,123.1,1,0,0,0,0,0,19,0,0,6,12,3,11.0,0,0,6,12,3,12.0,0,9.4,-0.8,-3.12,Dropout,0,0.5,-0.06187433988886649,1,-0.6628679183861267,-0.029941960163233746
1,39,1,9991,0,1,160.0,41,37,19,9,9,153.5,0,0,0,1,0,1,31,1,0,5,13,4,10.5,0,0,5,10,4,10.5,0,15.5,2.8,-4.06,Enrolled,1,0.8,-13.815510557824496,0,0.8638401913445368,1.8931289600096433
1,1,1,171,1,1,134.0,1,19,37,7,7,136.1,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,1,0.0,-0.06187433988886649,1,-1.1507099438885435,1.0573730848361884
1,43,1,9070,1,1,134.0,1,19,37,7,7,132.7,1,0,0,1,1,0,22,0,9,13,13,13,14.0,0,7,12,13,12,13.0,0,15.5,2.8,-4.06,Graduate,1,1.0,-13.815510557824496,2,2.9085009529678354,-1.2762397363134645
1,43,1,9500,1,1,140.0,100,1,1,6,6,128.2,0,0,0,1,0,0,39,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.8586620427662424,1,-1.405909495354271,0.5247517868607172
1,17,1,9254,1,1,127.0,1,1,1,4,8,126.7,1,0,0,0,1,0,22,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,0,0.0,1.7664418321839215,1,-1.454365106392067,0.42362116066284394
2,39,1,9991,0,1,133.1,1,37,19,9,10,150.0,0,0,0,1,1,0,47,0,0,5,8,4,10.0,0,0,5,8,4,12.5,0,9.4,-0.8,-3.12,Enrolled,1,0.8,-0.06187433988886649,0,0.7507770989230121,1.6571574988812703
1,17,1,171,1,1,143.0,1,19,37,5,9,153.5,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,1,0.0,1.8050048604517461,1,-0.5886248558501062,2.23048834873153
1,10,1,9254,1,1,115.0,24,3,1,9,9,116.1,1,0,0,1,0,0,19,1,0,6,6,6,13.5,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,1,1.0,1.7664418321839215,0,0.018796551267475623,-0.7127345003711592
1,17,1,9500,1,1,131.0,1,19,37,9,9,123.8,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0,0.0,-13.815510557824496,1,-1.5480459543984733,0.2281019500136201
1,1,1,171,1,1,146.0,1,19,37,9,7,153.0,1,0,0,1,0,1,21,0,15,17,18,17,13.38888888888889,0,15,17,18,17,14.88888888888889,0,11.1,0.6,2.02,Graduate,1,1.0,1.8050048604517461,2,5.133241759822956,-1.0293947056791974
1,7,1,9500,1,5,140.0,1,19,1,4,1,140.0,1,0,0,0,0,0,39,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,0,0.0,1.7664418321839215,1,-1.0247253551902729,1.3203127129506618
1,17,1,171,1,1,135.0,1,19,1,4,1,131.9,1,0,0,1,1,0,19,0,6,12,12,12,13.583333333333334,0,4,11,12,11,13.583333333333334,0,8.9,1.4,3.51,Graduate,1,1.0,2.024193199549745,2,2.0981705250092064,-0.7692813483305143
1,1,1,171,1,1,133.0,1,37,19,9,8,141.4,0,0,0,1,1,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Enrolled,1,0.0,1.5789789111349375,1,-0.9795001182216628,1.4147012974020114
1,39,1,9147,1,12,133.1,1,1,1,9,4,140.0,1,0,1,0,1,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.8586620427662424,1,-1.0247253551902729,1.3203127129506618
1,39,1,9991,0,1,120.0,1,19,19,9,9,115.0,1,0,0,1,1,0,27,0,0,5,9,1,10.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0,0.2,0.8586620427662424,1,-1.4692026106882177,-0.44953757086104673
2,39,1,9991,0,1,133.1,1,37,37,9,9,153.5,0,0,0,1,1,0,29,0,0,5,5,5,15.2,0,0,5,5,5,15.2,0,11.1,0.6,2.02,Graduate,1,1.0,1.8050048604517461,0,1.2269564531431973,1.8087891128291718
1,17,1,9085,1,1,130.0,1,19,1,9,4,103.4,1,0,0,1,1,0,20,0,0,6,12,4,12.8,0,0,6,17,0,0.0,0,12.4,0.5,1.79,Dropout,0,0.6666666666666666,1.7664418321839215,0,-0.9966547251836342,-1.4284073902123742
1,1,1,9670,1,1,125.0,1,19,1,7,4,122.6,0,0,0,1,1,0,21,0,0,5,7,5,11.166666666666666,0,0,5,5,4,11.0,0,9.4,-0.8,-3.12,Dropout,0,1.0,-0.06187433988886649,0,0.22877086576459307,-0.2745017868470375
1,1,1,171,1,1,134.0,1,3,2,2,2,141.7,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,1,0.0,1.477048952698831,1,-0.9698089960141041,1.4349274226415853
1,1,1,9500,1,1,151.0,1,1,1,4,3,132.3,0,0,0,1,1,0,19,0,0,8,9,7,12.828571428571427,0,0,8,9,7,12.828571428571427,0,12.7,3.7,-1.7,Graduate,1,0.875,0.8586620427662424,0,0.3151694868515135,0.43218866705367837
1,17,1,9773,1,1,112.0,1,1,1,5,1,111.7,0,0,1,0,1,0,19,0,0,6,6,6,12.5,0,0,6,10,4,12.6,0,15.5,2.8,-4.06,Dropout,0,1.0,-13.815510557824496,0,-0.12333990777672656,-1.009384337218256
1,39,1,9119,1,1,120.0,1,37,37,9,9,103.4,0,0,0,1,1,1,28,0,0,5,12,3,10.0,0,0,5,10,3,12.4,0,12.4,0.5,1.79,Graduate,1,0.6,1.7664418321839215,0,-1.117693479116521,-1.4002941078188835
1,15,1,9254,1,1,140.0,26,19,1,9,7,140.0,1,0,0,0,0,0,21,1,0,6,6,6,11.5,0,0,6,10,4,13.25,0,13.9,-0.3,0.79,Graduate,1,1.0,1.5789789111349375,0,0.7908559538030305,0.8986134770483039
1,10,1,9500,1,1,140.0,24,3,3,2,9,140.0,1,0,1,0,0,0,23,1,0,8,11,7,11.328571428571427,0,0,8,11,7,11.328571428571427,0,12.7,3.7,-1.7,Dropout,0,0.875,0.8586620427662424,0,0.5639082901788676,0.9513258815360985
4,39,1,9003,1,1,133.1,1,19,19,9,4,103.4,0,0,0,1,0,0,39,0,0,6,15,2,13.0,2,0,6,13,3,13.0,1,15.5,2.8,-4.06,Enrolled,1,0.3333333333333333,-13.815510557824496,1,-1.6018484948480687,-1.2878409782449214
1,17,3,9500,1,1,143.0,1,38,1,9,5,133.8,1,0,0,1,0,0,18,0,0,7,7,6,13.033333333333331,0,0,7,7,6,13.033333333333331,0,7.6,2.6,0.32,Graduate,1,0.8571428571428571,1.477048952698831,0,0.3312040030858579,0.540849636749809
2,15,1,9773,1,1,133.1,41,37,37,9,6,103.4,0,0,0,1,0,0,59,1,0,6,8,6,12.166666666666666,0,0,6,7,4,11.75,0,11.1,0.6,2.02,Graduate,1,1.0,1.8050048604517461,0,-0.39146095551919957,-1.5689738021798267
1,7,1,9119,1,4,180.0,1,4,3,2,7,153.5,0,0,1,1,1,0,30,0,0,5,6,4,14.5,0,0,5,10,3,16.2,0,13.9,-0.3,0.79,Enrolled,1,0.8,1.5789789111349375,0,0.8638401913445368,1.8931289600096433
1,1,1,9085,1,1,136.0,1,1,38,9,9,130.8,1,0,0,1,0,0,18,0,0,5,7,5,14.4,1,0,5,5,5,13.6,0,12.7,3.7,-1.7,Graduate,1,1.0,0.8586620427662424,0,0.4936615394378802,0.2783456363680094
2,44,1,9991,0,39,140.0,1,37,37,9,9,140.0,0,0,0,1,0,0,41,0,2,6,10,4,12.25,0,3,7,9,6,12.5,0,9.4,-0.8,-3.12,Enrolled,1,0.6666666666666666,-0.06187433988886649,0,0.7086538077420212,0.6652500743789906
1,39,1,9500,1,1,130.0,1,37,19,9,8,106.2,1,0,0,1,0,0,27,0,0,7,14,0,0.0,0,0,7,14,0,0.0,0,11.1,0.6,2.02,Dropout,0,0.0,1.8050048604517461,1,-2.1165917905752836,-0.9584973973747704
1,1,1,9238,1,1,141.0,1,38,19,9,10,125.6,1,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,Graduate,1,1.0,-0.06187433988886649,0,0.32568208784018576,-0.07224053445128906
1,18,5,9853,1,1,121.0,1,38,19,7,7,117.5,1,0,1,0,0,0,20,0,0,6,14,2,12.0,0,0,6,14,3,11.666666666666666,0,10.8,1.4,1.74,Dropout,0,0.3333333333333333,1.7578580899661518,1,-1.1463657510927834,-0.33721309198490407
2,39,1,9119,1,3,120.0,1,37,37,4,7,122.5,0,0,0,0,0,0,32,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.8586620427662424,1,-1.5900408172978968,0.1404554073087959
1,17,1,9147,1,1,129.0,1,38,37,3,5,132.9,1,0,0,1,0,0,19,0,0,5,5,3,11.666666666666666,0,0,5,10,4,10.8,0,9.4,-0.8,-3.12,Dropout,0,0.6,-0.06187433988886649,0,-0.16473312870652665,0.5886082074059762
2,39,1,9853,1,12,133.1,1,37,37,7,8,103.4,0,0,0,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0,0.0,1.1442231183914489,1,-2.2070422645125034,-1.1472745662774688
4,17,5,8014,0,1,100.0,1,19,19,90,90,107.0,0,0,0,1,0,0,38,0,0,5,12,1,10.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,0,0.2,1.7578580899661518,1,-1.7276325362231315,-0.9889009105830426
1,7,1,9130,1,2,133.1,6,42,1,4,9,103.4,0,0,0,1,1,0,35,1,0,7,8,0,0.0,1,0,6,9,0,0.0,0,8.9,1.4,3.51,Dropout,0,0.0,2.024193199549745,1,-2.2070422645125034,-1.1472745662774688
1,39,1,8014,0,1,133.1,1,34,34,0,0,103.4,1,0,0,1,0,0,27,0,0,6,11,4,12.25,0,0,6,16,3,12.0,0,7.6,2.6,0.32,Dropout,0,0.6666666666666666,1.477048952698831,0,-0.9966547251836342,-1.4284073902123742
1,17,1,9070,1,1,139.0,1,1,37,4,9,131.3,1,0,0,1,0,0,19,0,0,6,10,4,12.0,1,0,6,6,6,12.5,0,7.6,2.6,0.32,Graduate,1,0.6666666666666666,1.477048952698831,0,-0.09538035988062228,0.45262225706808684
1,18,1,9773,1,1,125.0,1,19,37,9,5,122.2,0,0,0,0,0,0,18,0,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,Enrolled,1,0.8333333333333334,1.8050048604517461,0,-0.08674751534436954,-0.2311867478494104
2,39,1,9991,0,9,133.1,1,34,34,0,0,118.4,0,0,0,0,0,0,39,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0.0,1.477048952698831,1,-1.7224861541345398,-0.13596830429872658
2,7,1,9254,1,2,100.0,1,37,37,9,9,103.4,0,0,0,0,0,0,37,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,0,0.0,1.7578580899661518,1,-2.2070422645125034,-1.1472745662774688
5,39,1,9500,1,1,110.0,1,38,38,9,9,110.0,0,0,0,0,0,0,37,0,0,8,8,0,0.0,1,0,8,8,0,0.0,1,12.7,3.7,-1.7,Dropout,0,0.0,0.8586620427662424,1,-1.9938375759461995,-0.7022998110068226
2,43,1,8014,0,1,133.1,1,34,34,0,0,103.4,0,0,0,1,0,1,35,0,11,16,16,16,12.6875,0,11,13,13,13,12.0,0,9.4,-0.8,-3.12,Graduate,1,1.0,-0.06187433988886649,2,2.4849929742996397,-3.6255877826820395
1,43,1,9147,1,1,123.0,1,37,37,9,9,106.2,0,0,0,1,0,0,49,0,9,13,22,10,10.4,0,4,9,18,6,10.666666666666666,0,12.7,3.7,-1.7,Graduate,1,0.7692307692307693,0.8586620427662424,2,1.6334715225580567,-2.9655655908574152
1,7,1,9147,1,40,110.0,1,37,37,9,9,110.0,0,0,0,1,0,0,52,0,11,15,26,14,10.466666666666669,0,9,12,16,12,10.923076923076923,0,13.9,-0.3,0.79,Graduate,1,0.9333333333333333,1.5789789111349375,2,2.5771589089330567,-3.1524997450179026
1,1,2,9085,1,1,130.0,1,1,38,5,5,122.3,1,0,0,1,0,0,18,0,0,5,10,5,14.333333333333334,2,0,5,8,5,13.0,1,9.4,-0.8,-3.12,Graduate,1,1.0,-0.06187433988886649,0,0.21907974355703388,-0.29472791208661214
1,39,1,8014,0,1,133.1,1,37,37,9,9,112.5,0,0,0,1,0,1,30,0,0,7,7,6,14.666666666666666,1,0,6,7,6,14.333333333333334,0,10.8,1.4,1.74,Graduate,1,0.8571428571428571,1.7578580899661518,0,-0.35686567365085026,-0.8952052552600056
1,1,2,9500,1,1,97.0,1,1,19,2,7,103.4,1,0,0,1,0,0,21,0,0,7,7,7,12.835714285714284,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate,1,1.0,1.8050048604517461,0,-0.39146095551919957,-1.5689738021798267
1,1,1,9119,1,1,130.0,1,37,19,9,5,140.2,1,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0,0.0,-0.06187433988886649,1,-1.0182646070519004,1.333796796443711
1,17,1,9147,1,1,139.0,1,1,38,6,6,143.6,1,0,1,1,1,0,18,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,1,0.0,1.477048952698831,1,-0.9084318886995619,1.5630262158255597
1,16,1,171,1,1,150.0,1,37,37,9,9,134.6,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0.0,1.477048952698831,1,-1.19916555492634,0.9562424586383141
1,1,3,9500,1,1,141.0,1,3,19,2,10,126.8,1,0,0,1,1,0,18,0,0,8,8,8,13.24875,0,0,8,8,8,13.24875,0,9.4,-0.8,-3.12,Graduate,1,1.0,-0.06187433988886649,0,0.36444657667042285,0.00866396650701053
1,15,1,33,1,1,133.1,41,2,3,2,4,103.4,0,0,0,1,1,0,20,1,0,7,10,7,12.857142857142858,0,0,7,7,4,12.75,0,8.9,1.4,3.51,Enrolled,1,1.0,2.024193199549745,0,-0.39146095551919957,-1.5689738021798267
